Date, Close/Last, Volume, Open, High, Low
12/11/2017, 336.5, 1050, 340, 340, 336
12/08/2017, 340, 1283, 338.5, 341.25, 338.5
12/07/2017, 338.75, 2891, 339, 340, 337.5
12/06/2017, 339.25, 5515, 339, 341.5, 337.75
12/05/2017, 339.75, 7530, 339.75, 343, 338.5
12/04/2017, 339.5, 9360, 344.75, 346, 338.75
12/01/2017, 344.75, 10212, 341.75, 345.25, 341
11/30/2017, 341.75, 25157, 339.25, 343, 337.5
11/29/2017, 339, 221851, 335.75, 340, 335.5
11/28/2017, 336.25, 163155, 339, 339.5, 335.75
11/27/2017, 338.75, 247887, 342.5, 342.5, 338.5
11/24/2017, 342.25, 138793, 344.25, 345.75, 339.75
11/22/2017, 345.25, 162558, 344.25, 347, 344
11/21/2017, 345, 230190, 344, 345.75, 342.75
11/20/2017, 345, 268004, 342.5, 345.25, 341.5
11/17/2017, 343, 337543, 336.5, 343.5, 336.5
11/16/2017, 336.5, 168495, 338.25, 339, 336.25
11/15/2017, 338.25, 201802, 337.25, 339, 337
11/14/2017, 337.5, 202124, 342, 342.25, 337.25
11/13/2017, 342.25, 256489, 343.5, 344, 341.5
11/10/2017, 343.5, 320430, 341.75, 344, 341
11/09/2017, 341.5, 445053, 347.5, 349.75, 340.75
11/08/2017, 348.25, 189086, 347.5, 349, 345.75
11/07/2017, 347.75, 259207, 347.75, 348.25, 346.25
11/06/2017, 348, 188696, 348.5, 350.25, 347.75
11/03/2017, 348.25, 188296, 350.25, 351, 347.5
11/02/2017, 350.5, 148487, 347.75, 352, 347.5
11/01/2017, 348.25, 198152, 345.75, 349.25, 345.25
10/31/2017, 345.75, 157414, 348, 348.75, 345.5
10/30/2017, 348.75, 104509, 348.5, 349.75, 347.25
10/27/2017, 348.75, 146233, 350.25, 350.25, 347.5
10/26/2017, 350.5, 134492, 350.75, 352, 349.5
10/25/2017, 351, 185193, 352.5, 355.25, 350.5
10/24/2017, 352.75, 199055, 351, 353, 349.5
10/23/2017, 351.25, 238837, 344.25, 351.75, 343
10/20/2017, 344.5, 179875, 349, 350, 344.25
10/19/2017, 349, 117908, 348.75, 351.5, 348.5
10/18/2017, 348.5, 118864, 350.25, 350.5, 347.75
10/17/2017, 350, 123109, 350.25, 351.75, 348.5
10/16/2017, 350.5, 128826, 352.75, 353.25, 349.75
10/13/2017, 352.75, 142469, 348.5, 353.5, 348.25
10/12/2017, 349, 320529, 346, 354, 342.5
10/11/2017, 346, 147560, 348.75, 349, 345.5
10/10/2017, 349.25, 99239, 349, 351.25, 348.25
10/09/2017, 349.5, 99967, 350.5, 351.75, 348
10/06/2017, 350, 129778, 349.25, 351, 348.5
10/05/2017, 349.5, 104644, 348.25, 351.25, 347.5
10/04/2017, 348.25, 159849, 349.25, 349.5, 346
10/03/2017, 349.5, 174928, 351.5, 351.5, 348.75
10/02/2017, 351.5, 171081, 354.75, 356.25, 351
09/29/2017, 355.25, 224611, 352.25, 358, 350
09/28/2017, 352.5, 118768, 353.25, 353.75, 350.5
09/27/2017, 354, 172892, 352, 354.5, 348.5
09/26/2017, 352.25, 155862, 352.75, 355.5, 351.5
09/25/2017, 353.75, 97453, 352.75, 355, 351.25
09/22/2017, 353.5, 127979, 349.75, 356.25, 349.5
09/21/2017, 350.25, 82977, 349.5, 351.25, 348.5
09/20/2017, 350, 102116, 348, 351.5, 347.25
09/19/2017, 348.25, 146095, 351, 353.25, 346.5
09/18/2017, 351.5, 99550, 353.25, 355.5, 350.5
09/15/2017, 354.75, 109791, 353.5, 355.5, 352.5
09/14/2017, 341.75, 48, 343.25, 343.25, 343.25
09/13/2017, 338.5, 246, 339.5, 344.25, 339.25
09/12/2017, 340, 447, 346, 346, 336
09/11/2017, 345.5, 754, 345.25, 346.5, 342.75
09/08/2017, 344.25, 775, 342.25, 345.5, 342.25
09/07/2017, 341.75, 1744, 346.75, 346.75, 341.75
09/06/2017, 347, 2849, 343.75, 347.25, 342
09/05/2017, 344.25, 4571, 343.25, 345.75, 341.25
09/01/2017, 340, 7646, 341.5, 345.5, 338
08/31/2017, 342.25, 14093, 329.25, 342.75, 328.5
08/30/2017, 329.5, 152717, 333, 334, 329
08/29/2017, 333.5, 114056, 335.5, 336, 332
08/28/2017, 336, 90976, 338.75, 340.25, 335.5
08/25/2017, 338.75, 108943, 342, 342.75, 338
08/24/2017, 342, 87962, 341.5, 342.75, 340.25
08/23/2017, 342, 71293, 346.25, 348.75, 341.5
08/22/2017, 346, 103780, 349, 351, 346
08/21/2017, 349, 84479, 350.5, 350.75, 346.5
08/18/2017, 352, 124737, 350, 352.5, 349.75
08/17/2017, 350.5, 75625, 352.5, 353.75, 349.5
08/16/2017, 352.5, 141711, 355, 356.75, 349.25
08/15/2017, 355.25, 97075, 361, 361, 354
08/14/2017, 362.75, 82371, 358.75, 363, 356
08/11/2017, 360.75, 106806, 358.75, 361.5, 357.25
08/10/2017, 357.25, 295092, 371.75, 375.5, 356.5
08/09/2017, 372.25, 155079, 369, 372.5, 368.75
08/08/2017, 369.75, 154908, 372.5, 374.25, 368.25
08/07/2017, 372.25, 120452, 368.75, 372.5, 368.25
08/04/2017, 366.5, 87613, 363.5, 368, 363.25
08/03/2017, 363.5, 143599, 365, 367.25, 361.25
08/02/2017, 365, 78624, 364.5, 367.25, 363.75
08/01/2017, 362.5, 92409, 369.25, 371.5, 362
07/31/2017, 370.75, 66954, 371, 372.25, 367.5
07/28/2017, 374.25, 59070, 373.75, 377, 373
07/27/2017, 374.25, 67012, 374, 377.25, 373
07/26/2017, 372.75, 92313, 368.5, 373.25, 366
07/25/2017, 368.75, 105744, 382, 383.75, 368.5
07/24/2017, 377.25, 112934, 375.5, 377.5, 371
07/21/2017, 379.75, 130249, 390.5, 391, 378.5
07/20/2017, 391, 131810, 382.5, 393.25, 380.5
07/19/2017, 382.5, 128371, 376.5, 389, 374.25
07/18/2017, 377, 140024, 380.75, 388.75, 375.25
07/17/2017, 375, 102548, 375.75, 378.75, 370.5
07/14/2017, 376.25, 132, 369, 369, 369
07/13/2017, 361, 501, 369, 376.25, 360
07/12/2017, 376.25, 898, 388, 391.25, 376
07/11/2017, 392.25, 1711, 393.25, 394.5, 387
07/10/2017, 391.75, 1412, 387.75, 392.25, 387.75
07/07/2017, 382.25, 2865, 379, 386.75, 378.25
07/06/2017, 380.25, 4854, 380, 381.25, 375
07/05/2017, 381.75, 7379, 379.5, 383.25, 374.75
07/03/2017, 378, 10155, 373.25, 385.25, 373
06/30/2017, 370.5, 22999, 364, 372.5, 359.5
06/29/2017, 359.75, 159167, 360, 362.25, 356.25
06/28/2017, 356.75, 196726, 355.5, 360.5, 356.75
06/27/2017, 359.25, 188447, 359, 364.25, 359.25
06/26/2017, 359, 184341, 359, 361.75, 357.25
06/23/2017, 357.75, 224348, 358.25, 364.75, 356.5
06/22/2017, 362.75, 161284, 362.5, 369.25, 362.5
06/21/2017, 368.75, 143466, 368.5, 373.5, 368.25
06/20/2017, 370, 182300, 370, 377.5, 369.25
06/19/2017, 375.25, 215498, 375.5, 381.5, 375.25
06/16/2017, 384, 194053, 383.75, 384.5, 377
06/15/2017, 379.5, 253445, 377.5, 382, 370
06/14/2017, 377, 183900, 376.5, 385, 376.75
06/13/2017, 381, 213077, 381, 383.75, 377.5
06/12/2017, 377.25, 333169, 377, 387.25, 376.25
06/09/2017, 387.75, 240618, 387.25, 389.5, 380.75
06/08/2017, 385.75, 369203, 384.5, 391.75, 384.25
06/07/2017, 384.75, 482695, 385, 387, 378.25
06/06/2017, 377.25, 238289, 378, 379.75, 371.25
06/05/2017, 373, 176356, 372.75, 375.5, 372
06/02/2017, 372.75, 114144, 371.75, 374.75, 369.5
06/01/2017, 370.5, 161024, 370, 373.75, 367.5
05/31/2017, 372, 243760, 371, 376.5, 369
05/30/2017, 367, 190405, 367, 373.75, 366.25
05/26/2017, 374.25, 113520, 374, 374.75, 368.75
05/25/2017, 369.25, 99871, 369.25, 373, 368.75
05/24/2017, 371.25, 90276, 371, 371.5, 368.75
05/23/2017, 369.5, 168280, 370, 375.75, 369
05/22/2017, 375, 159786, 375, 377.5, 371.75
05/19/2017, 372.5, 190621, 371.75, 373, 366
05/18/2017, 366, 184740, 366, 371.5, 364.25
05/17/2017, 371.5, 133085, 371, 372.25, 366.25
05/16/2017, 367.75, 104377, 367.25, 368.75, 365.25
05/15/2017, 367.75, 109353, 367.5, 371.75, 367.25
05/12/2017, 371, 205, 361, 362, 360
05/11/2017, 360.5, 340, 363.25, 364.25, 360.25
05/10/2017, 365.25, 1015, 358.75, 365, 358.25
05/09/2017, 358.25, 1631, 358.25, 360.5, 357.25
05/08/2017, 356.75, 1897, 360.5, 360.5, 356.5
05/05/2017, 361.75, 2388, 359, 365.5, 359
05/04/2017, 358, 2961, 367, 367.5, 357.5
05/03/2017, 366.25, 4165, 363.5, 367.5, 362.25
05/02/2017, 364, 4395, 357, 369.75, 362.25
05/01/2017, 369.25, 8976, 365, 370.5, 361.75
04/28/2017, 358, 30659, 363, 361.25, 355.5
04/27/2017, 362, 133484, 360.75, 364, 358.5
